fuel_id,bucket,unit_number,txn_date,amount,fuel_type,source,evidence
b9e9dc30-9bbb-4a0a-9bd1-0ce4389d8f2b,UNRESOLVED,T164,2026-09-24,38.55,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
308b26eb-db71-4f35-8a95-3880254756ce,UNRESOLVED,T164,2026-09-24,24.40,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6ee5a0ee-5765-42cb-81d1-4f33cc2f8802,UNRESOLVED,T164,2026-09-24,24.88,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
306c989b-1ad1-4338-a66a-4da43fe65d32,UNRESOLVED,T175,2026-09-24,58.71,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f6288dbf-bf4f-4bdb-955b-041ba7131f59,UNRESOLVED,T175,2026-09-24,50.82,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
76c2f38b-940f-4d27-b4c1-4acc4baeeae7,UNRESOLVED,T175,2026-09-24,20.17,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
27ad1398-7eb3-4732-8d45-04af1946595f,UNRESOLVED,T171,2026-09-24,5.32,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
fc9613cc-5733-42bb-bb00-e405895eaa97,UNRESOLVED,T171,2026-09-24,32.07,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
dde51aae-e562-45b7-aa8b-3edbb32d5933,UNRESOLVED,T171,2026-09-24,18.70,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
4bd53f1a-80cf-42aa-9156-a69588264ee9,UNRESOLVED,T177,2026-09-24,47.45,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
07305d69-37d6-480a-b068-26fb152cff96,UNRESOLVED,T177,2026-09-24,32.90,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3b4ed3e6-0796-4316-bf86-da85a8f0d0a5,UNRESOLVED,T171,2026-09-24,30.00,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
eee49acf-e150-40b0-be76-20e2dbb1c52a,UNRESOLVED,T171,2026-09-24,18.35,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
9ede0c85-8962-4057-b30e-9a940367e0a6,UNRESOLVED,T171,2026-09-24,21.50,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
ee3abc13-1388-4d9e-8032-ab31fca09364,UNRESOLVED,T171,2026-09-24,26.66,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7ef7eebe-b87c-40c7-97c3-09e31e8a0723,UNRESOLVED,T171,2026-09-24,35.68,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
aec2aa25-78ff-445a-98f9-eb94d1f223a6,UNRESOLVED,T171,2026-09-24,28.26,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
90eeaa12-dc53-4e15-837e-bbf09b17e37e,UNRESOLVED,T171,2026-09-24,32.77,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7f58d4f6-8673-4654-8d3f-939494054c9f,UNRESOLVED,T175,2026-09-24,29.34,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
1d47ed86-b944-46af-b981-d5561d940f74,UNRESOLVED,T175,2026-09-24,19.58,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5dc91c9f-a9f0-48e9-ad43-d4348a231b92,UNRESOLVED,T175,2026-09-24,24.59,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
010f1af3-576d-45f1-a720-8627eb1a4626,UNRESOLVED,T177,2026-09-24,41.35,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5d0babd7-0024-4f68-b075-e8126a1765cf,UNRESOLVED,T177,2026-09-24,40.25,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5d5c8dcd-1116-4ed7-ad99-d3502cf654bb,UNRESOLVED,T177,2026-09-24,40.10,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
d8735241-33aa-44f9-a8b6-b58ea9d0988c,UNRESOLVED,T152,2026-09-24,29.39,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
fd6cc0be-72dd-4867-a7c7-93a9a7ecbfa4,UNRESOLVED,T152,2026-09-24,29.43,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
995accb4-5c5c-4522-989e-96ed9100771d,UNRESOLVED,T152,2026-09-24,26.51,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
ddd39a08-549d-433a-bddb-b630465a920d,UNRESOLVED,T152,2026-09-24,29.67,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0942a693-fd5e-4f0f-aa0c-2dbe8716fafa,UNRESOLVED,T152,2026-09-24,20.60,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8e5270ee-5bed-4390-be51-a21fc5f87570,UNRESOLVED,T176,2026-09-24,27.93,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
ca137d4e-cc0c-46fd-9380-85717bcd5328,UNRESOLVED,T176,2026-09-24,53.53,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6d31dda4-b644-44b9-a212-7c02ca7b160e,UNRESOLVED,T163,2026-09-24,28.20,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
88f7001b-5dc9-46a9-8b44-413d87bdeb93,UNRESOLVED,T163,2026-09-24,32.69,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
4b4977d9-7878-44d6-b210-10953e0ef1eb,UNRESOLVED,T176,2026-09-24,19.24,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8a2adf31-8e94-4637-9b01-494a3b4fb1fa,UNRESOLVED,T176,2026-09-24,50.23,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
b1f29497-642f-4d65-8ddb-f544db8e385c,UNRESOLVED,T170,2026-09-24,72.03,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
33b07aaa-3b64-4d29-8e48-0ebeef109a80,UNRESOLVED,T168,2026-09-24,3.09,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3f42963b-e68a-4290-ad0e-c1d45bf220e3,UNRESOLVED,T168,2026-09-24,45.93,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
99238f57-448c-4d51-b87e-966176d5b18c,UNRESOLVED,T168,2026-09-24,12.95,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
2dd0ebbc-58fb-4e6c-b08e-0a86b6ab88c5,UNRESOLVED,T168,2026-09-24,37.88,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
6669942b-6beb-4741-94c1-21c7a75547dc,UNRESOLVED,,2026-09-24,1.88,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
38ffe98a-ddd5-4c93-bda1-31ae31936b32,UNRESOLVED,,2026-09-24,21.00,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
152ab004-56e8-419d-adf3-23797d1c7ce0,UNRESOLVED,,2026-09-24,34.06,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f9112b41-8029-42c6-a05c-c23d422c01ff,UNRESOLVED,,2026-09-24,60.00,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
d2471485-1ec8-4213-b2c6-b5254c224845,UNRESOLVED,,2026-09-24,30.30,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
96db6f2d-8040-4306-94f3-7ff0fe49bf20,UNRESOLVED,,2026-09-24,18.63,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7e07ab81-df0b-4ae6-983a-2ff2b5e8361d,UNRESOLVED,,2026-09-24,19.76,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3d32ed59-0afd-4b17-8e08-127a7d49c157,UNRESOLVED,,2026-09-24,50.16,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
edfda884-2883-4178-9964-fdcc213d94bb,UNRESOLVED,,2026-09-24,20.41,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5e96e07c-a76b-4b10-a463-9c71e449f46c,UNRESOLVED,,2026-09-24,19.56,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
a885c725-45de-4290-9a20-7813ca563f09,UNRESOLVED,,2026-09-24,14.69,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
c00e5f3b-5572-4fb3-8421-c25ca5b1f134,UNRESOLVED,,2026-09-24,9.97,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7775b858-0251-4ef9-ae6b-bfe35021ad39,UNRESOLVED,,2026-09-24,40.00,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
35e3c8d7-c95b-4eb8-a4e5-1797ccf9420f,UNRESOLVED,,2026-09-24,16.95,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7c65ce17-ad77-47a1-8215-fb24ef2c7ef0,UNRESOLVED,,2026-09-24,35.89,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f6c022fe-3e5d-42da-8d71-9836ca2e6f36,UNRESOLVED,,2026-09-24,26.95,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
986026e7-d060-43b6-ab62-bdc6275bfc86,UNRESOLVED,,2026-09-24,17.03,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
aa19b231-7a37-483f-a602-7e496955c5a6,UNRESOLVED,,2026-09-24,30.44,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
24cedc9d-37a2-427f-a244-8d7029cb9a83,UNRESOLVED,,2026-09-24,52.31,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
d4c948d3-29c9-4898-b1bc-b8c785651381,UNRESOLVED,,2026-09-24,14.52,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
11c795a2-679b-4b28-a43d-8b1679aeeb8f,UNRESOLVED,,2026-09-24,18.36,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
23e2ed45-7e56-4a97-881f-c80356fe4fac,UNRESOLVED,,2026-09-24,47.74,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8557dcd6-75e8-4758-a37b-ce2739fe46d3,UNRESOLVED,,2026-09-24,24.67,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
ff89cbb8-8163-4da6-af0e-1c3d24bb114e,UNRESOLVED,,2026-09-24,58.57,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
0622e46c-c43a-4b81-9942-121353658996,UNRESOLVED,,2026-09-24,23.75,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
4208d7ed-5a34-48d5-97d3-2c81befd877e,UNRESOLVED,,2026-09-24,14.57,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
579f2f05-d561-4fcc-b2a6-5aa67b8fc187,UNRESOLVED,,2026-09-24,43.44,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f89abb9b-aad2-4301-815c-063679f47015,UNRESOLVED,,2026-09-24,34.26,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
9166c25d-e5aa-4794-b850-31e8d379672f,UNRESOLVED,,2026-09-24,55.02,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
320459e8-0263-4aad-9c7b-60525a3a3f4a,UNRESOLVED,,2026-09-24,42.73,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
d05046b8-0a64-4082-9f05-e8fd0810e5db,UNRESOLVED,,2026-09-24,51.11,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
5a74edff-9493-441d-9111-4fc0809d92cf,UNRESOLVED,,2026-09-24,22.51,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
7dbf9bc2-e6af-4886-aa37-e5e8c234ccb8,UNRESOLVED,,2026-09-24,23.19,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
8635cfdc-f85e-40ca-833c-05b54e33b7ec,UNRESOLVED,,2026-09-24,48.98,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
3a718b5a-af62-47b1-bccd-0091264cb810,UNRESOLVED,,2026-09-24,39.24,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
172aa37b-723b-4dcd-8bbf-3b307283d2c2,UNRESOLVED,,2026-09-24,20.33,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
598637f3-ae0b-46b9-b2c3-0a26765adfe6,UNRESOLVED,,2026-09-24,20.37,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
44dfa3fe-d818-433e-a004-2010988f6760,UNRESOLVED,,2026-09-24,36.90,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
cbf3ffa1-f496-41ec-84b9-1d27bd394e4f,UNRESOLVED,,2026-09-24,37.30,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
36a6d7dc-2bda-41f2-9ba8-a21db45fffe4,UNRESOLVED,,2026-09-24,81.75,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
dba70094-da79-4c4b-9cd6-ed194b57d89a,UNRESOLVED,,2026-09-24,14.73,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
f4c86a6c-a88d-4353-aba0-de52f350b511,UNRESOLVED,,2026-09-24,22.83,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
77309729-327f-457c-9f33-cdb28f3de6d0,UNRESOLVED,,2026-09-24,40.01,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
070b2d31-bc51-4d09-9a7e-3220c2eb5396,UNRESOLVED,,2026-09-24,55.00,def,import,"no fuel_card_id stamp and no Dreamline CSV row matched by unit+date+amount"
