line_id,at_doc,vendor_document_number,amount,category,coa,coa_name,description,load_link
a8d0b5ce-47c9-4e86-93fe-c91748c922e8,,ATGTx5796-1-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5796 #1 $15.25 load 13541 inv 1848611,exempt
403e9000-8f87-41d2-83d6-adece44ae5e9,,AT5761-13482-1-1525,15.25,MISC,5400,Truck Repairs & Maintenance,LOVES Driver Reimbursement-TPE-Scale Expense — $15.25 (settlement 5761),exempt
619c5fb9-983c-4f95-b345-6cf245009e3c,,AT5761-13485-1-1525,15.25,MISC,5400,Truck Repairs & Maintenance,Driver Reimbursement-TPE-Scale Expense — $15.25 (settlement 5761),exempt
997131fe-44ef-482d-b0a3-4448bc9cfca7,,ATGTx5772-4-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5772 #4 $15.25 load 13502 inv none,exempt
65ceb1e3-d00a-4905-a904-fbced33c26fd,,,15.25,MISC,5400,Truck Repairs & Maintenance,Driver Reimbursement-TPE-Scale Expense,linked
da42b203-c305-468e-a825-323605cf13c0,,,15.25,MISC,5400,Truck Repairs & Maintenance,Scale Expense:OTR-Scale Expense,linked
18133eef-1c77-4781-970a-ab7e6dfd3128,,AT5767-13496-2-1525,15.25,MISC,5400,Truck Repairs & Maintenance,Driver Reimbursement-TPE-Scale Expense — #2 $15.25 load 13496 settl 5767,exempt
a400102d-79be-4df7-b1ab-6e1041eedab8,,AT5768-13500-1-1525,15.25,MISC,5400,Truck Repairs & Maintenance,Driver Reimbursement-TPE-Scale Expense — #1 $15.25 load 13500 settl 5768,exempt
79fa3a3a-6ae6-4454-9c92-ee14d9f90e3c,,ATGTx5801-3-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5801 #3 $15.25 load 13570 inv 2050188,exempt
60f1d8fe-3175-4c4e-be25-7ea8131526a7,,AT5761-13485-3-1525,15.25,MISC,5400,Truck Repairs & Maintenance,Driver Reimbursement-TPE-Scale Expense — #3 $15.25 load 13485 settl 5761,exempt
69b1ccb6-9e5c-4405-a5e4-d0aff44da47a,,AT5767-13495-2-1525,15.25,MISC,5400,Truck Repairs & Maintenance,LOVES Driver Reimbursement-TPE-Scale Expense — #2 $15.25 load 13495 settl 5767,exempt
4f35c455-2894-4333-9201-94bd55c3d371,,AT5782-13540-1-1525,15.25,MISC,5400,Truck Repairs & Maintenance,Scale Expense:OTR-Scale Expense — #1 $15.25 load 13540 settl 5782,exempt
e6291e9f-d10f-4afa-bfd5-ab13e65e4250,,ATGTx5775-7-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5775 #7 $15.25 load 13506 inv 2066083,exempt
8604cfad-0f58-4dfe-914d-da6a9dc34558,,ATGTx5775-8-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5775 #8 $15.25 load 13506 inv 1597129,exempt
709fea4a-a242-401e-8efe-1e9b81a8981a,,ATGTx5776-8-1525,15.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5776 #8 $15.25 load 13505 inv 1295089,exempt
1509dc57-c163-43c2-a7a6-bdedd3233ffd,,,14.73,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
c78b1c03-4b2c-48f3-bdfc-50fcf247d35a,,ATGTx5775-2-1472,14.72,DEF,5000,Fuel & Diesel,ATGTx settl 5775 #2 $14.72 load 13506 inv 99515499,exempt
12171edd-1859-4ffb-b4c8-6545e25d8551,,ATGTx5801-2-1469,14.69,DEF,5000,Fuel & Diesel,ATGTx settl 5801 #2 $14.69 load 13570 inv 99143994,exempt
18f628bc-3b34-4564-bc1d-5edcc8c3d478,,,14.52,DEF,5000,Fuel & Diesel,Fuel-DEF-Diesel Exhaust Fluid,linked
3b7b4f6c-0f35-405f-881b-1b586a613698,,ATGTx5787-4-1345,13.45,TOLL,5300,Tolls & Scales,ATGTx settl 5787 #4 $13.45 load 13549 inv none,exempt
3d62f7fe-cb0e-4da4-a275-6bc3cde40304,,ATGTx5797-4-1295,12.95,DEF,5000,Fuel & Diesel,ATGTx settl 5797 #4 $12.95 load 13569 inv 1044016,exempt
e05b0c61-85be-43c4-b8fc-096fc36be3db,,ATGTx5793-5-1176,11.76,TOLL,5300,Tolls & Scales,ATGTx settl 5793 #5 $11.76 load 13565 inv none,exempt
8a391193-70a6-4f11-9040-ef1daef40692,,ATGTx5790-4-1081,10.81,DEF,5000,Fuel & Diesel,ATGTx settl 5790 #4 $10.81 load 13542 inv 99600926,exempt
8ede28af-e48a-4057-aa72-257e1a14f1b6,,ATGTx5795-2-1037,10.37,REEFER,5000,Fuel & Diesel,ATGTx settl 5795 #2 $10.37 load 13567 inv 99645028,exempt
05c4d0a7-55d6-4656-85c1-406434812c30,,ATGTx5796-3-1013,10.13,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5796 #3 $10.13 load 13541 inv 99600895,exempt
9a9fdbed-384d-4577-ac32-37e740de94ac,,ATGTx5785-2-1000,10.00,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5785 #2 $10.00 load 13531 inv none,exempt
c0485dc1-61ea-4890-800d-e5e507c10959,,ATGTx5802-1-1000,10.00,DIESEL,5000,Fuel & Diesel,ATGTx settl 5802 #1 $10.00 load 13579 inv 38031247,exempt
2571e87f-290b-4b5e-b28c-3b857099ca88,,ATGTx5801-5-997,9.97,DEF,5010,DEF (Diesel Exhaust Fluid),ATGTx settl 5801 #5 $9.97 load 13580 inv 99150047,exempt
12ca6541-6a31-44f5-86e9-9ecd4954061c,,ATGTx5790-5-870,8.70,DEF,5000,Fuel & Diesel,ATGTx settl 5790 #5 $8.70 load 13554 inv 99037285,exempt
bdceb84d-c4cd-4b90-870b-09897dcb6206,,AT5761-13485-2-630,6.30,TOLL,5300,Tolls & Scales,INDIANA TOLL ROAD — $6.30 (settlement 5761),exempt
c573e430-e7a0-47fc-8294-e13e2aab1133,,ATGTx5774-1-532,5.32,DEF,5000,Fuel & Diesel,ATGTx settl 5774 #1 $5.32 load 13517 inv 9982105,exempt
7115ca83-58ff-4a3b-97c6-7653c40e7bf2,,AT5761-13485-4-525,5.25,MISC,5400,Truck Repairs & Maintenance,Driver Reimbursement-TPE-Scale Expense — #4 $5.25 load 13485 settl 5761,exempt
59ef4b5b-7130-43cb-8aba-d08061aeaf50,,ATGTx5781-10-525,5.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5781 #10 $5.25 load 13523 inv 1338855,exempt
08cbe94f-dc46-4e62-85d5-a67679c854e3,,ATGTx5776-2-525,5.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5776 #2 $5.25 load 13505 inv 2876169,exempt
d1c61e66-2fdd-44bd-8581-efa42b1664a4,,ATGTx5801-4-525,5.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5801 #4 $5.25 load 13570 inv 1926967,exempt
f3562481-fea9-496e-b87c-121d857298d4,,AT5767-13496-1-525,5.25,MISC,5400,Truck Repairs & Maintenance,Driver Reimbursement-TPE-Scale Expense — #1 $5.25 load 13496 settl 5767,exempt
cadd72b0-bfd1-4333-9f0d-0f8c89a8d929,,ATGTx5776-10-525,5.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5776 #10 $5.25 load 13505 inv 40016373,exempt
923f29b4-ef6c-4de5-9f82-2ce67cc1964c,,AT5767-13495-1-525,5.25,MISC,5400,Truck Repairs & Maintenance,LOVES Driver Reimbursement-TPE-Scale Expense — #1 $5.25 load 13495 settl 5767,exempt
477c9aeb-e363-40ef-81ba-b86ff12404bc,,ATGTx5776-7-525,5.25,MISC,5400,Truck Repairs & Maintenance,ATGTx settl 5776 #7 $5.25 load 13505 inv 1295098,exempt
c06de7f3-abf5-4e16-b931-7d45c8cef43b,,ATGTx5797-2-309,3.09,DEF,5000,Fuel & Diesel,ATGTx settl 5797 #2 $3.09 load 13577 inv 99506013,exempt
